1,45944,23969,32794,11255,4110,1631,3624,43385,38750,11189,30582,35094,14657,37580,26401,47700,3818,36929,25315,45048,
2,1631,3624,1077,1388,980,2934,1869,1513,1869,1299,24435,28918,18296,25890,12561,7717,281,760,44185,29572,
3,281,281,3409,281,5475,1414,1135,1077,2365,609,7095,34020,15716,553,2256,4316,1882,31542,1025,23690,
4,281,281,744,281,281,281,281,281,281,553,48879,58875,281,4646,14477,12333,669,11754,48967,664,
5,281,281,281,281,281,281,281,281,281,281,281,27964,58133,281,40379,13138,20058,12732,22847,42834,
6,281,281,4483,281,281,281,281,281,281,281,2914,45549,20128,21580,36848,281,47363,281,53940,31419,
7,281,281,281,281,281,281,281,281,281,281,35591,281,281,28154,281,281,281,16503,40783,49993,
8,281,281,281,281,281,281,281,281,281,281,281,13322,281,6913,34000,281,29894,40485,37468,24018,
9,281,281,281,281,281,281,281,281,281,281,8124,25955,32461,9821,8693,22024,8634,605,57342,39188,
10,281,281,281,605,281,281,281,281,281,281,14696,14359,6177,46109,52577,11873,17975,47491,22386,281,
11,281,281,281,281,281,281,281,281,281,281,40877,2659,11892,55190,4327,25518,281,8258,19600,39043,
12,281,281,281,281,281,281,281,281,281,281,51299,281,4980,16040,10751,281,281,281,281,45962,
13,281,281,281,281,281,281,281,281,281,281,43016,2143,47594,281,39710,31735,25839,17865,18342,24392,
14,281,281,281,281,281,281,281,281,281,281,6323,32678,281,17071,2844,15638,281,44259,47802,45423,
15,281,281,281,281,281,281,281,281,281,281,15587,281,29548,281,22814,54849,27534,35545,15433,36625,
16,281,281,281,281,281,281,281,281,281,281,42407,32055,24395,42105,22925,10549,44051,23452,6872,281,
17,281,281,281,281,281,281,281,281,8825,281,23945,281,17472,35241,37821,281,57556,281,281,34746,
18,281,281,281,281,281,281,281,281,281,281,1858,40513,17368,11634,33877,45007,46259,21041,205,281,
19,205,281,281,205,281,281,281,281,664,205,281,281,281,205,44088,45560,281,281,18350,281,
