1,19892,44275,44560,11557,27433,47568,24353,33326,15732,6366,45336,46669,7211,41264,31701,36782,49462,35303,21260,45029,13636,34092,17124,12219,47075,45433,46736,15217,39303,47328,35505,43180,5551,8934,32599,48959,48121,36778,2868,18555,30327,49239,23978,17946,13707,8167,40955,18958,42693,39557,7363,28362,44765,40079,14291,46137,25694,1277,11749,47910,39033,9867,29981,34557,26746,39848,4632,32216,3140,27554,29626,43886,22528,21486,24211,25369,37046,36962,26341,42233,
2,19892,44275,44560,11557,27433,47568,24353,33326,15732,6366,45336,46669,7211,41264,31701,36782,49462,35303,21260,45029,13636,34092,17124,12219,47075,45433,46736,15217,39303,47328,35505,43180,5551,8934,32599,48959,48121,36778,2868,18555,30327,49239,23978,17946,13707,8167,40955,18958,42693,39557,7363,28362,44765,40079,14291,46137,25694,1277,11749,47910,39033,9867,29981,34557,26746,39848,4632,32216,3140,27554,29626,43886,4823,8252,36803,15941,15570,5791,19664,14750,
3,19892,44275,44560,11557,27433,47568,24353,33326,15732,6366,45336,46669,7211,41264,31701,36782,49462,35303,21260,45029,13636,34092,17124,12219,47075,45433,46736,15217,39303,47328,35505,43180,5551,8934,32599,48959,48121,36778,2868,18555,30327,49239,23978,17946,13707,8167,40955,18958,42693,39557,7363,28362,44765,40079,14291,46137,25694,1277,11749,47910,39033,9867,29981,34557,26746,39848,4632,32216,3140,27554,29626,43886,5715,18282,19185,15019,23239,11455,15470,37422,
4,19892,44275,44560,11557,27433,47568,24353,33326,15732,6366,45336,46669,7211,41264,31701,36782,49462,35303,21260,45029,13636,34092,17124,12219,47075,45433,46736,15217,39303,47328,35505,43180,5551,8934,32599,48959,48121,36778,2868,18555,30327,49239,23978,17946,13707,8167,40955,18958,42693,39557,7363,28362,44765,40079,14291,46137,25694,1277,11749,47910,39033,9867,29981,34557,26746,39848,4632,32216,3140,27554,29626,43886,24823,15161,14777,19080,14691,37241,20299,17930,
5,19892,44275,44560,11557,27433,47568,24353,33326,15732,6366,45336,46669,7211,41264,31701,36782,49462,35303,21260,45029,13636,34092,17124,12219,47075,45433,46736,15217,39303,47328,35505,43180,5551,8934,32599,48959,48121,36778,2868,18555,30327,49239,23978,17946,13707,8167,40955,18958,42693,39557,7363,28362,44765,40079,14291,46137,25694,1277,11749,47910,39033,9867,29981,34557,26746,39848,4632,32216,3140,27554,29626,43886,1835,14005,5935,15422,12634,5163,3161,23153,
6,19892,44275,44560,11557,27433,47568,24353,33326,15732,6366,45336,46669,7211,41264,31701,36782,49462,35303,21260,45029,13636,34092,17124,12219,47075,45433,46736,15217,39303,47328,35505,43180,5551,8934,32599,48959,48121,36778,2868,18555,30327,49239,23978,17946,13707,8167,40955,18958,42693,39557,7363,28362,44765,40079,14291,46137,25694,1277,11749,47910,39033,9867,29981,34557,26746,39848,4632,32216,3140,27554,29626,43886,4040,15127,7946,28353,10776,487,19617,3471,
7,19892,44275,44560,11557,27433,47568,24353,33326,15732,6366,45336,46669,7211,41264,31701,36782,49462,35303,21260,45029,13636,34092,17124,12219,47075,45433,46736,15217,39303,47328,35505,43180,5551,8934,32599,48959,48121,36778,2868,18555,30327,49239,23978,17946,13707,8167,40955,18958,42693,39557,7363,28362,44765,40079,14291,46137,25694,1277,11749,47910,39033,9867,29981,34557,26746,39848,4632,32216,3140,27554,29626,43886,2936,19605,1842,43747,1103,46391,28445,21122,
8,19892,44275,44560,11557,27433,47568,24353,33326,15732,6366,45336,46669,7211,41264,31701,36782,49462,35303,21260,45029,13636,34092,17124,12219,47075,45433,46736,15217,39303,47328,35505,43180,5551,8934,32599,48959,48121,36778,2868,18555,30327,49239,23978,17946,13707,8167,40955,18958,42693,39557,7363,28362,44765,40079,14291,46137,25694,1277,11749,47910,39033,9867,29981,34557,26746,39848,4632,32216,3140,27554,29626,43886,39660,21700,18676,3881,21980,2268,5336,20920,
9,19892,44275,44560,11557,27433,47568,24353,33326,15732,6366,45336,46669,7211,41264,31701,36782,49462,35303,21260,45029,13636,34092,17124,12219,47075,45433,46736,15217,39303,47328,35505,43180,5551,8934,32599,48959,48121,36778,2868,18555,30327,49239,23978,17946,13707,8167,40955,18958,42693,39557,7363,28362,44765,40079,14291,46137,25694,1277,11749,47910,39033,9867,29981,34557,26746,39848,4632,32216,3140,27554,29626,43886,2019,18808,18952,21200,17676,18604,8480,10659,
10,19892,44275,44560,11557,27433,47568,24353,33326,15732,6366,45336,46669,7211,41264,31701,36782,49462,35303,21260,45029,13636,34092,17124,12219,47075,45433,46736,15217,39303,47328,35505,43180,5551,8934,32599,48959,48121,36778,2868,18555,30327,49239,23978,17946,13707,8167,40955,18958,42693,39557,7363,28362,44765,40079,14291,46137,25694,1277,11749,47910,39033,9867,29981,34557,26746,39848,4632,32216,3140,27554,29626,43886,2019,5754,3158,5712,15464,28073,19174,17271,
11,19892,44275,44560,11557,27433,47568,24353,33326,15732,6366,45336,46669,7211,41264,31701,36782,49462,35303,21260,45029,13636,34092,17124,12219,47075,45433,46736,15217,39303,47328,35505,43180,5551,8934,32599,48959,48121,36778,2868,18555,30327,49239,23978,17946,13707,8167,40955,18958,42693,39557,7363,28362,44765,40079,14291,46137,25694,1277,11749,47910,39033,9867,29981,34557,26746,39848,4632,32216,3140,27554,29626,43886,16456,16380,16246,38799,19790,5945,30216,38009,
12,19892,44275,44560,11557,27433,47568,24353,33326,15732,6366,45336,46669,7211,41264,31701,36782,49462,35303,21260,45029,13636,34092,17124,12219,47075,45433,46736,15217,39303,47328,35505,43180,5551,8934,32599,48959,48121,36778,2868,18555,30327,49239,23978,17946,13707,8167,40955,18958,42693,39557,7363,28362,44765,40079,14291,46137,25694,1277,11749,47910,39033,9867,29981,34557,26746,39848,4632,32216,3140,27554,29626,43886,24749,20802,8335,3198,9353,10745,14464,8556,
13,19892,44275,44560,11557,27433,47568,24353,33326,15732,6366,45336,46669,7211,41264,31701,36782,49462,35303,21260,45029,13636,34092,17124,12219,47075,45433,46736,15217,39303,47328,35505,43180,5551,8934,32599,48959,48121,36778,2868,18555,30327,49239,23978,17946,13707,8167,40955,18958,42693,39557,7363,28362,44765,40079,14291,46137,25694,1277,11749,47910,39033,9867,29981,34557,26746,39848,4632,32216,3140,27554,29626,43886,36957,2028,28279,3544,2131,26404,2062,5169,
14,19892,44275,44560,11557,27433,47568,24353,33326,15732,6366,45336,46669,7211,41264,31701,36782,49462,35303,21260,45029,13636,34092,17124,12219,47075,45433,46736,15217,39303,47328,35505,43180,5551,8934,32599,48959,48121,36778,2868,18555,30327,49239,23978,17946,13707,8167,40955,18958,42693,39557,7363,28362,44765,40079,14291,46137,25694,1277,11749,47910,39033,9867,29981,34557,26746,39848,4632,32216,3140,27554,29626,43886,1591,32598,739,14922,24824,19148,2220,9540,
15,19892,44275,44560,11557,27433,47568,24353,33326,15732,6366,45336,46669,7211,41264,31701,36782,49462,35303,21260,45029,13636,34092,17124,12219,47075,45433,46736,15217,39303,47328,35505,43180,5551,8934,32599,48959,48121,36778,2868,18555,30327,49239,23978,17946,13707,8167,40955,18958,42693,39557,7363,28362,44765,40079,14291,46137,25694,1277,11749,47910,39033,9867,29981,34557,26746,39848,4632,32216,3140,27554,29626,43886,10267,4177,739,5448,15990,26096,11428,6810,
16,19892,44275,44560,11557,27433,47568,24353,33326,15732,6366,45336,46669,7211,41264,31701,36782,49462,35303,21260,45029,13636,34092,17124,12219,47075,45433,46736,15217,39303,47328,35505,43180,5551,8934,32599,48959,48121,36778,2868,18555,30327,49239,23978,17946,13707,8167,40955,18958,42693,39557,7363,28362,44765,40079,14291,46137,25694,1277,11749,47910,39033,9867,29981,34557,26746,39848,4632,32216,3140,27554,29626,43886,11647,981,1184,18397,29440,27466,5289,11928,
17,19892,44275,44560,11557,27433,47568,24353,33326,15732,6366,45336,46669,7211,41264,31701,36782,49462,35303,21260,45029,13636,34092,17124,12219,47075,45433,46736,15217,39303,47328,35505,43180,5551,8934,32599,48959,48121,36778,2868,18555,30327,49239,23978,17946,13707,8167,40955,18958,42693,39557,7363,28362,44765,40079,14291,46137,25694,1277,11749,47910,39033,9867,29981,34557,26746,39848,4632,32216,3140,27554,29626,43886,13450,981,4785,1430,20287,17894,43717,5088,
18,19892,44275,44560,11557,27433,47568,24353,33326,15732,6366,45336,46669,7211,41264,31701,36782,49462,35303,21260,45029,13636,34092,17124,12219,47075,45433,46736,15217,39303,47328,35505,43180,5551,8934,32599,48959,48121,36778,2868,18555,30327,49239,23978,17946,13707,8167,40955,18958,42693,39557,7363,28362,44765,40079,14291,46137,25694,1277,11749,47910,39033,9867,29981,34557,26746,39848,4632,32216,3140,27554,29626,43886,12324,668,17841,11086,22002,4091,4630,25132,
19,19892,44275,44560,11557,27433,47568,24353,33326,15732,6366,45336,46669,7211,41264,31701,36782,49462,35303,21260,45029,13636,34092,17124,12219,47075,45433,46736,15217,39303,47328,35505,43180,5551,8934,32599,48959,48121,36778,2868,18555,30327,49239,23978,17946,13707,8167,40955,18958,42693,39557,7363,28362,44765,40079,14291,46137,25694,1277,11749,47910,39033,9867,29981,34557,26746,39848,4632,32216,3140,27554,29626,43886,33730,13356,14703,1666,33004,6853,5785,27997,
20,19892,44275,44560,11557,27433,47568,24353,33326,15732,6366,45336,46669,7211,41264,31701,36782,49462,35303,21260,45029,13636,34092,17124,12219,47075,45433,46736,15217,39303,47328,35505,43180,5551,8934,32599,48959,48121,36778,2868,18555,30327,49239,23978,17946,13707,8167,40955,18958,42693,39557,7363,28362,44765,40079,14291,46137,25694,1277,11749,47910,39033,9867,29981,34557,26746,39848,4632,32216,3140,27554,29626,43886,8454,26044,18552,9151,409,5508,28506,10432,
21,19892,44275,44560,11557,27433,47568,24353,33326,15732,6366,45336,46669,7211,41264,31701,36782,49462,35303,21260,45029,13636,34092,17124,12219,47075,45433,46736,15217,39303,47328,35505,43180,5551,8934,32599,48959,48121,36778,2868,18555,30327,49239,23978,17946,13707,8167,40955,18958,42693,39557,7363,28362,44765,40079,14291,46137,25694,1277,11749,47910,39033,9867,29981,34557,26746,39848,4632,32216,3140,27554,29626,43886,12388,35000,32632,841,35564,6863,1284,7348,
22,19892,44275,44560,11557,27433,47568,24353,33326,15732,6366,45336,46669,7211,41264,31701,36782,49462,35303,21260,45029,13636,34092,17124,12219,47075,45433,46736,15217,39303,47328,35505,43180,5551,8934,32599,48959,48121,36778,2868,18555,30327,49239,23978,17946,13707,8167,40955,18958,42693,39557,7363,28362,44765,40079,14291,46137,25694,1277,11749,47910,39033,9867,29981,34557,26746,39848,4632,32216,3140,27554,29626,43886,35281,4699,18341,13547,3654,1981,3302,3450,
