1,46781,26877,28794,32245,31957,6932,19439,26043,8781,1441,29333,27051,30221,13496,37133,5290,24955,7579,32115,37654,
2,46781,26877,28794,32245,31957,6932,19439,26043,8781,1441,6419,11086,4775,33849,8412,44793,3771,5143,5545,32611,
3,46781,26877,28794,32245,31957,6932,19439,26043,8781,1441,24132,10837,1308,7842,1014,8388,10345,15006,20169,5834,
4,46781,26877,28794,32245,31957,6932,19439,26043,8781,1441,28642,9039,33974,40590,1134,21227,18304,10358,1589,4504,
5,46781,26877,28794,32245,31957,6932,19439,26043,8781,1441,3976,4508,3772,2368,7928,2642,9977,4981,29153,38421,
6,46781,26877,28794,32245,31957,6932,19439,26043,8781,1441,18024,8118,8991,57922,2213,5321,10872,1885,15934,3700,
7,46781,26877,28794,32245,31957,6932,19439,26043,8781,1441,4715,1688,6379,32141,26676,722,22916,6773,11112,32341,
8,46781,26877,28794,32245,31957,6932,19439,26043,8781,1441,436,18596,12875,15217,20330,2919,16613,18254,7151,2642,
9,46781,26877,28794,32245,31957,6932,19439,26043,8781,1441,350,6683,6703,33406,8895,832,23508,20834,2683,9869,
10,46781,26877,28794,32245,31957,6932,19439,26043,8781,1441,21936,28484,8488,23137,32330,4507,382,30415,23909,4530,
11,46781,26877,28794,32245,31957,6932,19439,26043,8781,1441,22523,4941,10150,24562,23503,17928,15749,44380,1066,10698,
12,46781,26877,28794,32245,31957,6932,19439,26043,8781,1441,6839,2273,5817,26093,3565,33954,21323,9722,2033,5375,
13,46781,26877,28794,32245,31957,6932,19439,26043,8781,1441,11321,10137,1984,16075,1709,12023,15085,6662,12628,20486,
14,46781,26877,28794,32245,31957,6932,19439,26043,8781,1441,786,6824,657,14801,14959,2843,20784,3217,19944,2755,
15,46781,26877,28794,32245,31957,6932,19439,26043,8781,1441,10286,2748,37226,13177,4916,11852,42860,56374,29116,4766,
16,46781,26877,28794,32245,31957,6932,19439,26043,8781,1441,18457,27130,22428,27567,18194,4757,21008,24377,36272,17304,
17,46781,26877,28794,32245,31957,6932,19439,26043,8781,1441,2882,19929,4829,10588,3999,21350,19027,34296,2103,5028,
18,46781,26877,28794,32245,31957,6932,19439,26043,8781,1441,34247,24905,9496,15191,9067,390,12999,11704,2003,908,
19,46781,26877,28794,32245,31957,6932,19439,26043,8781,1441,24901,21957,7111,10186,6918,45722,6717,32185,23916,21541,
20,46781,26877,28794,32245,31957,6932,19439,26043,8781,1441,3637,2075,38860,53000,7175,6822,10189,16837,1004,11071,
21,46781,26877,28794,32245,31957,6932,19439,26043,8781,1441,8715,30320,892,34197,1699,28748,32176,40252,43542,16197,
22,46781,26877,28794,32245,31957,6932,19439,26043,8781,1441,8715,8353,14919,12121,642,14538,13421,25082,18361,10395,
23,46781,26877,28794,32245,31957,6932,19439,26043,8781,1441,23937,12088,8187,40997,18609,6405,46612,14712,38307,11634,
24,46781,26877,28794,32245,31957,6932,19439,26043,8781,1441,22413,1990,28570,29916,1545,8345,21071,11749,24833,5439,
25,46781,26877,28794,32245,31957,6932,19439,26043,8781,1441,21179,7132,15045,13386,566,25341,4327,47846,34333,3006,
26,46781,26877,28794,32245,31957,6932,19439,26043,8781,1441,596,2206,25944,23169,18370,3799,33235,50895,22107,2716,
27,46781,26877,28794,32245,31957,6932,19439,26043,8781,1441,596,27032,18247,24842,30085,19813,17405,31837,12021,26695,
28,46781,26877,28794,32245,31957,6932,19439,26043,8781,1441,4735,4435,12120,19770,42209,27002,11285,25047,41836,3520,
29,46781,26877,28794,32245,31957,6932,19439,26043,8781,1441,4782,4763,27816,23053,7235,30410,13167,23257,27818,25523,
30,46781,26877,28794,32245,31957,6932,19439,26043,8781,1441,13813,3644,3007,12321,8489,9239,16708,10313,40902,6111,
31,46781,26877,28794,32245,31957,6932,19439,26043,8781,1441,1278,1922,17050,34757,27043,3836,8733,11151,12649,20471,
32,46781,26877,28794,32245,31957,6932,19439,26043,8781,1441,13086,8081,5461,22052,5511,1692,12377,13077,10224,34887,
33,46781,26877,28794,32245,31957,6932,19439,26043,8781,1441,23801,45111,3370,10824,23633,825,2017,43505,16625,4768,
34,46781,26877,28794,32245,31957,6932,19439,26043,8781,1441,7142,20390,6648,25534,24943,18087,15396,29230,33269,1943,
35,46781,26877,28794,32245,31957,6932,19439,26043,8781,1441,6011,43316,18729,14916,11019,9921,21160,13536,13626,1080,
36,46781,26877,28794,32245,31957,6932,19439,26043,8781,1441,8047,12234,5856,29310,23055,25623,4622,13536,21050,2675,
37,46781,26877,28794,32245,31957,6932,19439,26043,8781,1441,2900,7871,17570,13133,27320,987,13357,14058,28913,9167,
38,46781,26877,28794,32245,31957,6932,19439,26043,8781,1441,6400,19435,912,47876,27320,7010,3505,20381,29875,24730,
39,46781,26877,28794,32245,31957,6932,19439,26043,8781,1441,27906,34332,26229,13586,36297,328,48743,33794,25562,6162,
40,46781,26877,28794,32245,31957,6932,19439,26043,8781,1441,17846,2366,28560,14439,23179,23087,12691,13881,12937,2788,
41,46781,26877,28794,32245,31957,6932,19439,26043,8781,1441,14648,11633,14610,18123,5822,14830,17957,17444,16756,34661,
42,46781,26877,28794,32245,31957,6932,19439,26043,8781,1441,18465,3204,7187,16562,24067,4127,10255,15995,26541,8113,
43,46781,26877,28794,32245,31957,6932,19439,26043,8781,1441,18962,837,2185,11504,12519,22108,5103,23239,12263,2167,
44,46781,26877,28794,32245,31957,6932,19439,26043,8781,1441,5530,8263,10686,14599,7086,1353,5626,13332,15061,9636,
45,46781,26877,28794,32245,31957,6932,19439,26043,8781,1441,5289,18526,20929,39020,21140,3167,19125,18115,28941,2457,
46,46781,26877,28794,32245,31957,6932,19439,26043,8781,1441,4109,21324,6610,13182,31802,5057,32156,33363,16226,11840,
47,46781,26877,28794,32245,31957,6932,19439,26043,8781,1441,5767,1036,25918,39575,6885,1357,4415,24333,20659,879,
48,46781,26877,28794,32245,31957,6932,19439,26043,8781,1441,20358,2141,8782,26650,1673,3320,9523,19558,13562,6420,
49,46781,26877,28794,32245,31957,6932,19439,26043,8781,1441,8460,4466,22929,11440,27653,3914,552,26478,10712,210,
50,46781,26877,28794,32245,31957,6932,19439,26043,8781,1441,12033,10141,16014,37926,14882,3451,4784,20859,24985,57924,
51,46781,26877,28794,32245,31957,6932,19439,26043,8781,1441,3367,20994,5035,14706,34433,3793,2653,31397,36466,15967,
52,46781,26877,28794,32245,31957,6932,19439,26043,8781,1441,7247,2999,32350,12089,37990,1762,27397,13352,14690,33640,
53,46781,26877,28794,32245,31957,6932,19439,26043,8781,1441,4460,28667,15407,10141,25226,24327,31958,47176,12143,38604,
54,46781,26877,28794,32245,31957,6932,19439,26043,8781,1441,10086,13492,24544,11455,16441,15035,2008,31621,16116,16123,
55,46781,26877,28794,32245,31957,6932,19439,26043,8781,1441,8191,27345,4895,50715,19424,1284,5059,38170,13948,33687,
56,46781,26877,28794,32245,31957,6932,19439,26043,8781,1441,6506,412,25529,22173,23598,1662,18723,16858,10148,37772,
57,46781,26877,28794,32245,31957,6932,19439,26043,8781,1441,1736,797,39402,14319,29379,16876,6963,27760,47620,49108,
58,46781,26877,28794,32245,31957,6932,19439,26043,8781,1441,30400,10043,10613,27584,20140,25732,38315,16543,31824,32477,
59,46781,26877,28794,32245,31957,6932,19439,26043,8781,1441,10644,12561,29368,10697,12858,10043,22666,12458,13888,19314,
60,46781,26877,28794,32245,31957,6932,19439,26043,8781,1441,9214,27442,4134,18012,34523,10126,15009,45484,19306,13535,
61,46781,26877,28794,32245,31957,6932,19439,26043,8781,1441,13815,18680,6545,18931,20659,15677,944,45484,48953,27011,
62,46781,26877,28794,32245,31957,6932,19439,26043,8781,1441,5647,37718,27751,11635,12864,2318,6357,18255,12962,17230,
63,46781,26877,28794,32245,31957,6932,19439,26043,8781,1441,9300,2355,19312,12409,22711,24499,2551,18842,12116,30639,
64,46781,26877,28794,32245,31957,6932,19439,26043,8781,1441,10695,2397,4293,13766,13795,37471,11188,15768,32073,15210,
65,46781,26877,28794,32245,31957,6932,19439,26043,8781,1441,10695,22905,4855,13766,14106,26464,21640,12310,19463,12769,
66,46781,26877,28794,32245,31957,6932,19439,26043,8781,1441,9441,2546,8085,47933,13087,6176,9901,29892,19432,47578,
67,46781,26877,28794,32245,31957,6932,19439,26043,8781,1441,24336,12127,31135,31859,29120,8073,17096,13753,17325,22106,
68,46781,26877,28794,32245,31957,6932,19439,26043,8781,1441,8912,836,30512,10659,15985,9098,7451,12940,19763,11346,
69,46781,26877,28794,32245,31957,6932,19439,26043,8781,1441,1327,13700,26191,37045,13227,24192,631,15148,10915,28195,
70,46781,26877,28794,32245,31957,6932,19439,26043,8781,1441,5962,8202,34842,21601,47372,7380,19699,27260,13182,31216,
71,46781,26877,28794,32245,31957,6932,19439,26043,8781,1441,32804,7365,4508,11135,21254,36438,11133,17021,30532,16434,
72,46781,26877,28794,32245,31957,6932,19439,26043,8781,1441,5118,14463,31447,19476,20586,12679,3605,36634,11040,12063,
73,46781,26877,28794,32245,31957,6932,19439,26043,8781,1441,15156,1906,13639,13946,14524,17543,10223,16376,30589,28253,
74,46781,26877,28794,32245,31957,6932,19439,26043,8781,1441,18291,20980,11533,36294,26016,16871,3738,12420,18708,15072,
75,46781,26877,28794,32245,31957,6932,19439,26043,8781,1441,29329,20878,1970,30242,29838,30956,12538,23389,18358,55462,
76,46781,26877,28794,32245,31957,6932,19439,26043,8781,1441,22831,20025,4661,29913,13724,27180,24300,39891,18231,12254,
77,46781,26877,28794,32245,31957,6932,19439,26043,8781,1441,271,4576,5252,15026,21480,19647,4600,24640,10365,32121,
78,46781,26877,28794,32245,31957,6932,19439,26043,8781,1441,271,2943,565,38186,25400,33316,6045,29903,48963,12860,
