1,38108,41223,44395,3679,23568,6582,35881,37161,48779,38138,37495,48273,9381,26468,11801,28640,26075,16192,26504,30443,33387,41469,20284,27943,12684,22064,24269,42208,2392,25835,30753,36282,16670,35092,44842,21366,31464,27000,30949,44545,25895,40161,28246,38774,43893,15652,24478,14657,33584,24656,20348,47246,33661,44195,34409,38961,22156,9734,24821,30845,17616,19616,5678,25383,16579,11356,38146,42293,39189,2641,40472,13372,44532,46548,24098,8258,2575,39799,6993,4977,
2,2392,2575,2392,2575,2392,2641,2575,4977,6611,3742,6553,862,1199,3828,4915,579,4436,3676,2634,1994,1476,5684,1318,1907,1234,3797,1834,3269,2272,3574,2592,2434,2972,2203,2551,3581,9421,1449,1377,2272,22343,28842,4220,20466,10505,10330,3259,47925,8875,28365,20149,24579,30735,10707,6447,28642,19866,44394,4507,46754,34092,16532,27646,6723,11050,37439,16200,12060,30801,24321,38776,989,16841,27905,8137,19445,3058,1234,14260,5199,
3,579,862,579,989,579,862,579,862,1748,2566,2625,2491,1379,653,2028,547,1262,3002,989,28,2930,1519,556,2869,519,1423,659,2272,2595,726,579,648,1564,979,1693,1255,4988,2256,3570,2430,33092,12759,18998,5362,31339,7687,36114,11123,7416,22398,9761,3774,4209,16963,10885,51096,16013,19594,737,12121,8115,12035,7925,54198,5780,6351,536,2181,2828,45336,21450,20894,7773,24151,1453,2356,2550,7781,4733,13384,
4,28,519,28,28,519,536,519,28,635,28,1400,28,2643,28,28,1958,429,28,705,1615,862,28,519,28,28,28,28,28,28,28,28,28,28,1524,28,1537,28,122,2643,28,579,41996,7647,28,6927,5946,3805,18837,35695,36938,10253,14870,8807,34268,13192,60763,49809,29652,6231,18422,12127,43613,1582,4601,37432,15065,2910,28,33170,39679,10789,16005,24365,52558,28,28,11897,44993,48573,7262,
5,28,28,28,28,28,28,28,28,16741,28,28,28,28,28,28,28,28,6569,28,28,28,28,28,28,28,16741,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,11623,40449,3050,40704,28,35566,28,49730,11137,28,55358,45290,28,32169,44687,20857,28,42329,57736,8373,8638,18737,28,1216,48117,23197,28,48239,20846,47429,39911,3958,44997,9088,39554,6472,26192,10010,30557,
6,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,1971,28,29403,44502,24240,37355,47774,32897,10473,26474,28,38942,47140,28,28,19107,31237,28,33305,18100,45754,28,22349,42199,44522,20525,10291,29147,44443,16076,49313,5116,28,28,28,47294,51927,20334,31922,
7,28,28,28,28,28,28,28,28,28,28,12353,28,28,28,28,28,28,28,18604,28,28,28,28,23123,28,3748,28,28,28,28,28,28,28,28,28,1013,28,28,28,28,28,28,5740,54109,32012,12353,49437,34172,28,28,4257,28,2058,28,27170,28,28468,28,47908,29499,18695,11360,28,28,42878,28,15168,14045,3316,28,24598,26035,2367,47239,17462,53323,28,17850,28,13582,
8,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,35001,24187,38290,28,24390,46388,47890,17460,28,33305,35781,28,55349,28,28,34844,5656,16333,49826,28,54574,43809,11806,6404,28,35653,25481,28,27022,28,25611,41749,39856,28264,28,2350,28,28,51799,
9,28,28,28,28,28,28,28,28,17771,28,28,9510,28,28,28,10463,11608,28,28,28,28,17637,28,28,28,28,11608,28,28,28,28,28,10463,28,28,28,28,28,28,28,56728,50863,15027,25663,28,58711,28,22314,28,28,38298,619,35185,34905,5112,41608,25381,46844,59707,45053,43261,34853,51827,28,11278,28,5377,28,31116,28,10764,20054,28,58173,15396,57462,17869,39232,35885,47135,
10,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,17503,28,28,28,28,9403,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,20349,59721,28,28,57644,34631,44038,31042,28,36032,28,211,28,28,28,17291,51118,57708,45207,14755,21657,12467,28,46889,31598,28,32010,53131,35101,30525,28921,36320,28,9877,48820,14528,46830,28,28,28,
11,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,1498,28,28,22278,28,28,28,28,28,28,28,28,28,28,28,28,3735,28,28,28,28,1498,28,28,28,28543,4629,42121,28,24317,5931,28,35614,36799,49290,43044,26086,29927,1353,49795,28,19304,49937,58098,29205,24835,56374,28,28,38354,32722,57925,28,28,28,16929,39980,28,48416,48598,57137,60173,23360,6378,
12,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,20342,28,28,20342,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,43131,54847,28,26313,40790,45697,56629,28,28,21563,19316,49815,28946,24844,12718,47616,18398,41808,41338,28,28,37229,28,45126,28,28,60331,28,28,13809,38363,14982,35023,11070,45145,28,54497,31544,54734,14165,
13,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,18267,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,27802,28,28,28,28,28,28,28,16834,49964,28,46642,32012,28,22176,19981,28,28,28,54861,28,49934,10171,28,28570,21985,16505,48126,28,28,50961,25549,28,16302,19113,60103,28,46415,28,40450,28,28,43957,28,39762,10777,28,
14,28,28,28,28,28,28,28,28,28,28,28,28,28,28,17068,28,28,28,28,28,695,28,28,28,28,28,28,28,28,28,372,28,28,28,28,28,28,28,28,28,49190,22701,28,23804,28,19742,39866,28,28,28,53034,28,22829,4167,28,33310,28,28,28,1881,23297,28,8906,43412,20646,15382,55811,5214,48923,28,49611,28,20420,29306,34733,28,9978,13349,28,50791,
