1,11089,40072,15536,40241,42044,22183,40327,33042,42536,38052,22622,34726,28430,42050,26823,17264,42073,21716,50358,46555,
2,11089,15536,2308,1724,3285,3880,2523,11980,4194,1595,13139,8734,6006,3008,1106,5728,2748,5529,3340,1161,
3,1106,1161,1143,972,2620,1045,1896,1294,639,1099,34325,5812,2070,1738,39290,11843,42466,879,2214,14187,
4,639,879,938,708,1575,2148,613,897,3311,4876,10389,18204,31527,1650,10978,14823,15663,639,3111,20786,
5,613,613,639,700,639,708,471,1039,402,3311,7662,22586,22161,3806,8250,35809,659,29817,18864,12968,
6,402,402,639,402,817,471,402,402,708,402,16188,56085,5382,14596,7266,8722,25711,8568,18646,639,
7,402,402,13017,402,402,402,402,402,402,471,50779,15914,28263,17246,45896,20831,37763,19257,30922,7420,
8,402,402,402,402,402,402,402,471,402,402,6901,13121,6287,402,36766,46507,25638,16457,45477,19945,
9,402,402,402,402,402,402,402,402,402,402,11198,14898,16773,43849,41190,39797,5452,3400,38758,8923,
10,402,402,402,402,402,402,402,402,402,402,12807,7157,18537,3467,402,41885,402,402,1493,34898,
11,402,402,402,402,402,1693,402,402,402,402,39567,7213,36770,402,3560,438,27277,52930,3045,26451,
12,402,402,402,402,402,402,402,402,402,402,27800,18667,25172,29302,3398,53786,11592,402,40927,43216,
13,402,402,402,402,402,11197,1811,402,402,402,7018,36423,32388,10200,402,27007,21691,25022,45068,48628,
14,402,402,2188,402,402,402,402,402,402,402,43556,6734,14817,1870,4904,16168,18161,402,8323,20620,
15,402,402,402,3440,402,402,402,402,402,402,402,402,34051,44891,6370,56600,402,12484,4086,12550,
16,402,402,646,1929,402,402,402,402,402,402,58052,23163,29785,8451,32107,27326,45397,7447,10400,402,
17,402,402,6556,402,402,402,402,402,402,402,41237,7182,6002,16715,402,31619,29480,14208,15451,4519,
18,402,402,402,402,402,402,402,402,402,402,9940,402,39021,56290,402,45473,15837,1686,11754,10309,
19,402,402,402,402,402,402,402,402,402,402,44933,21822,39192,18118,4734,21456,2879,16760,402,44205,
20,402,402,402,402,402,402,402,1178,402,6120,402,12503,5832,48771,17521,18772,31252,5926,1963,27156,
21,402,402,402,402,402,402,402,839,402,402,24550,7507,3999,12056,1178,10578,907,2364,9840,25311,
22,402,402,402,402,402,402,402,402,402,839,44103,402,46460,583,36761,22123,402,402,402,23260,
23,402,402,402,402,402,402,402,402,402,402,9913,30929,14754,11065,23113,15132,38958,18954,22308,19503,
24,402,402,402,402,402,402,402,402,402,402,13045,22822,55642,49080,39667,50244,23536,4180,39509,12798,
25,402,402,402,402,402,402,402,402,402,402,23822,13253,22196,35442,4742,35013,53286,10586,9254,30248,
26,402,402,402,402,402,402,402,402,402,402,6251,44181,37938,402,46684,5224,596,25549,48813,13609,
27,402,402,27150,402,402,402,402,402,2042,402,5138,402,935,1323,44201,402,8648,4554,23103,25523,
28,402,402,402,1389,402,774,3608,402,402,402,402,402,57474,7327,4602,27237,46947,38096,11544,6929,
29,402,402,402,402,402,402,13859,402,402,1861,402,402,24911,7438,19867,10365,6149,5772,17437,37071,
30,402,402,402,402,402,402,402,402,402,402,2080,2245,33665,34974,402,16302,16832,9221,19017,28845,
31,402,402,402,402,402,402,402,402,402,402,2798,6846,25509,42627,6812,17592,1785,39293,402,49699,
32,402,402,402,402,7361,402,402,402,402,402,9837,402,3522,11643,20816,619,3633,7844,3352,5187,
33,402,402,402,402,402,402,2023,402,402,402,31482,4003,402,28860,33598,46136,15514,2677,8771,29631,
34,402,402,402,402,402,402,402,402,402,402,402,3318,36370,35431,40598,13434,17341,29509,5791,12241,
35,402,402,402,292,402,402,402,402,402,402,34341,24757,2023,402,50042,402,6648,14619,14584,29220,
36,292,402,292,402,292,402,402,402,402,292,5429,22597,402,402,402,2182,402,3149,3758,402,
37,292,292,3988,292,292,292,402,292,402,292,22007,2530,18827,42987,44509,7924,37385,7097,32506,402,
38,292,292,292,292,292,402,292,292,292,292,292,53617,10450,41346,54383,28853,31099,615,8084,48966,
39,292,292,292,292,292,292,292,292,17974,292,292,12056,37225,2394,48766,292,21655,51635,2145,3046,
40,292,292,292,292,292,292,292,926,14070,292,18344,27992,10526,17160,40915,20958,9863,1499,49291,292,
41,292,292,9863,292,292,292,292,292,292,292,48129,14785,18478,53272,15950,26230,292,35268,10910,2586,
42,292,292,292,292,292,292,292,292,292,292,292,44299,292,41065,20401,50181,292,32643,16131,19129,
43,292,292,292,292,292,292,292,292,292,292,45041,9343,48239,3983,292,40760,36588,47801,14756,55202,
44,292,292,292,292,292,292,292,292,292,292,5299,292,30958,12217,9231,42805,10801,23054,22094,44422,
45,292,292,292,292,292,292,292,292,292,292,47129,292,58265,6688,292,5388,49359,292,46754,32120,
46,292,292,292,292,292,7740,292,292,460,292,7583,35366,35877,13136,7090,17918,292,22553,6535,9754,
47,292,292,292,292,292,292,292,292,292,292,31136,11777,45022,1678,41915,4971,8166,21376,25161,33208,
48,292,292,292,2147,2147,3046,292,292,292,292,14273,36601,34218,33084,17414,21774,19453,11868,28004,292,
49,292,292,292,292,292,292,690,292,292,292,25773,16619,38284,47389,8601,292,38752,49355,292,292,
50,292,292,292,292,292,292,292,292,292,292,16516,55155,18475,39958,43848,27086,44978,292,29202,6427,
51,292,292,292,292,292,292,292,292,292,292,15299,41798,292,17620,42867,17959,44577,12590,17521,21545,
52,292,292,292,292,292,292,292,23189,292,292,7545,26343,8936,61072,12544,4447,12792,42784,7810,292,
53,292,292,292,292,292,292,292,292,292,561,24268,6567,292,38018,16829,27120,37115,292,19739,292,
54,292,292,292,292,292,292,561,292,292,292,750,292,30746,292,1447,292,34514,292,3115,292,
55,292,292,292,292,292,292,292,292,292,292,292,10249,17949,28995,3408,4306,3190,46005,292,20654,
56,292,292,292,292,292,292,292,292,292,292,31856,37527,40071,28004,12967,472,292,23401,10242,292,
57,292,292,292,292,292,292,1654,292,292,292,35429,24850,47565,8559,34644,292,43502,292,38864,23012,
58,292,292,292,292,292,292,292,292,292,292,32985,292,59491,12305,3433,58093,50226,4573,23755,292,
59,292,292,292,292,292,292,292,292,292,292,26684,4822,22604,33321,32211,49320,50691,4931,292,27352,
60,292,292,26762,292,292,292,292,292,292,292,57972,19035,7885,38499,34855,27875,15980,9274,208,39481,
61,208,292,292,292,208,6738,292,292,292,292,292,25819,39940,208,49153,22681,4367,292,1653,50062,
62,208,208,208,208,292,292,22634,208,292,292,21359,23346,23160,15246,57144,18331,3677,12993,14206,292,
63,208,208,22634,208,292,208,292,208,292,208,32417,32726,25376,23576,38638,36789,208,41689,25090,208,
