1,11950,48115,31526,23544,37051,23695,18307,16573,17004,32105,32490,1319,38538,49898,38288,38035,19760,16902,22656,9639,
2,11950,48115,31526,23544,37051,23695,18307,16573,17004,32105,22288,3567,6072,6205,4639,3360,5408,1241,17466,1345,
3,11950,48115,31526,23544,37051,23695,18307,16573,17004,32105,20376,15336,25839,23882,13977,35799,8110,50784,10346,5050,
4,11950,48115,31526,23544,37051,23695,18307,16573,17004,32105,4243,2598,41192,4448,29201,30360,20216,3280,3830,28227,
5,11950,48115,31526,23544,37051,23695,18307,16573,17004,32105,19514,406,16568,2208,12771,1506,3688,9577,34644,16171,
6,11950,48115,31526,23544,37051,23695,18307,16573,17004,32105,50992,3142,8767,1939,3467,16455,6795,2954,2380,1755,
7,11950,48115,31526,23544,37051,23695,18307,16573,17004,32105,22377,40265,5425,19726,2102,8463,32795,21117,12290,43794,
8,11950,48115,31526,23544,37051,23695,18307,16573,17004,32105,16487,30611,34058,31530,9794,10868,20542,1534,41492,47380,
9,11950,48115,31526,23544,37051,23695,18307,16573,17004,32105,36934,36645,1102,1440,35415,4045,14744,4860,2525,19668,
10,11950,48115,31526,23544,37051,23695,18307,16573,17004,32105,46997,17245,18487,1613,4097,24578,9135,8405,4618,13294,
11,11950,48115,31526,23544,37051,23695,18307,16573,17004,32105,12536,24940,12083,28691,45480,7815,23471,15453,56585,13294,
12,11950,48115,31526,23544,37051,23695,18307,16573,17004,32105,26306,12276,11882,645,1318,26418,22799,13280,19629,45236,
13,11950,48115,31526,23544,37051,23695,18307,16573,17004,32105,19528,33780,8516,645,1318,4857,6418,21561,13505,45853,
14,11950,48115,31526,23544,37051,23695,18307,16573,17004,32105,28175,19196,13572,4141,4136,9866,4061,21561,13569,12097,
15,11950,48115,31526,23544,37051,23695,18307,16573,17004,32105,11685,21779,1781,15755,15319,5345,13297,7280,35248,28182,
16,11950,48115,31526,23544,37051,23695,18307,16573,17004,32105,10517,17729,8657,27160,17927,25984,6990,6379,13769,12070,
17,11950,48115,31526,23544,37051,23695,18307,16573,17004,32105,41259,17141,377,1305,4165,14851,7348,9148,15833,16063,
18,11950,48115,31526,23544,37051,23695,18307,16573,17004,32105,11237,13999,6337,14342,5264,2945,30214,26740,38895,50685,
19,11950,48115,31526,23544,37051,23695,18307,16573,17004,32105,13564,17332,6572,44367,9474,5429,3658,1486,15788,12961,
20,11950,48115,31526,23544,37051,23695,18307,16573,17004,32105,50622,20047,17858,4986,44569,13115,4491,36053,15523,10533,
21,11950,48115,31526,23544,37051,23695,18307,16573,17004,32105,32155,11633,143,4578,11618,2325,14361,27335,39821,20735,
22,11950,48115,31526,23544,37051,23695,18307,16573,17004,32105,40063,26296,143,38646,38448,13741,20533,616,35954,18208,
23,11950,48115,31526,23544,37051,23695,18307,16573,17004,32105,17628,21782,33732,7226,17394,6370,22962,1087,28045,28134,
24,11950,48115,31526,23544,37051,23695,18307,16573,17004,32105,13416,40004,3632,14967,6634,1176,8759,17287,56334,42432,
25,11950,48115,31526,23544,37051,23695,18307,16573,17004,32105,17931,14151,31397,12989,11970,38650,8766,10426,25714,23767,
26,11950,48115,31526,23544,37051,23695,18307,16573,17004,32105,37857,15265,37401,1400,771,31577,19192,5518,27734,21964,
27,11950,48115,31526,23544,37051,23695,18307,16573,17004,32105,23449,17212,28692,709,35153,28061,16683,32433,20950,51029,
28,11950,48115,31526,23544,37051,23695,18307,16573,17004,32105,18300,13776,5516,37565,7727,30903,18787,10208,25985,13553,
29,11950,48115,31526,23544,37051,23695,18307,16573,17004,32105,11045,29250,432,34652,1111,7351,4250,20477,27140,17236,
