1,11364,49071,48972,39755,1855,47145,30769,42806,5287,42772,23732,10644,38077,18968,2100,25581,35907,13778,8191,15302,36783,39365,38359,38294,8820,22541,13112,6657,19300,49304,24764,33889,33996,45837,48275,12520,33762,43365,36536,23133,5560,46022,43265,24460,37508,18541,45048,7219,46871,5122,6056,10392,43309,43961,24420,15450,42780,1365,42957,8452,17563,11063,22373,30849,50178,44988,17080,38861,47407,19740,20078,5998,19608,24582,5657,42061,41042,10234,1446,3279,
2,1365,1365,1446,1446,1855,2100,1365,3279,172,5224,1251,1365,4215,1143,3614,311,2009,3374,5302,13872,2280,991,3440,930,2174,6522,3028,8166,1141,2276,482,739,1040,1453,1203,3505,4644,1126,1599,311,21448,11445,41939,1746,6734,13658,9046,12214,6357,1861,5173,27303,39320,29385,33061,19511,35519,23454,4470,30506,17075,8371,32216,16954,472,12453,23229,33738,11101,240,3432,1715,8128,4140,2983,39746,867,36770,11495,22771,
3,172,240,172,311,172,172,311,172,240,242,240,377,8595,412,709,4670,867,867,3455,2105,311,240,240,377,1513,2357,7917,601,6688,453,2191,2134,930,867,240,1316,377,1202,5346,483,31142,49187,9951,1262,25511,43244,18145,44179,17036,3399,915,18129,6053,40141,8150,1627,36719,28114,12760,22509,18640,36508,49944,28885,2184,5194,238,240,4662,8041,1031,5668,18021,11679,47521,240,2146,238,28304,26399,
4,172,238,172,238,172,172,240,172,238,172,172,1912,172,377,238,240,1125,7050,238,1225,172,172,240,3463,833,238,172,238,240,240,172,311,242,240,240,1222,7626,240,240,240,3834,5871,1204,42549,2097,46165,238,46536,27835,172,5590,4177,21886,3561,18388,17478,4012,4883,2087,39045,1622,27836,8355,11426,20152,238,17409,35417,14375,25353,46569,240,13466,30622,27170,33062,238,27388,172,172,
5,172,172,172,172,172,172,172,172,238,1598,238,238,238,6642,240,238,172,240,172,172,8959,240,238,238,5663,238,172,240,172,238,238,172,238,11985,172,9777,9645,172,172,12839,1336,2350,172,16428,26346,22052,14513,15422,172,172,13513,172,34418,14767,13943,238,238,238,27787,8140,1306,4004,45458,238,44407,30004,14707,21198,172,14751,238,24284,42187,27229,52365,240,33553,240,40923,22205,
6,172,172,172,172,172,172,172,172,172,172,238,172,172,172,238,172,172,238,172,238,172,172,172,240,5106,172,172,25406,172,172,172,172,172,2808,172,172,172,172,172,172,38637,35122,172,172,38017,18673,52655,238,238,8800,2524,172,1016,3045,26162,18329,3165,6989,31983,26593,16157,31495,18581,172,20513,44945,172,23411,238,38310,30556,37098,8744,47868,2154,19589,172,36761,52358,172,
7,172,172,172,172,172,172,172,172,172,172,172,1579,172,172,172,238,172,172,172,172,172,172,172,172,172,172,172,172,172,172,7317,172,1579,172,172,172,172,172,172,172,25600,172,172,172,7700,9439,172,2441,172,172,172,48288,3071,37082,14944,172,5733,1449,172,41999,37414,3318,172,29553,34461,10965,7852,172,24064,55487,18717,172,32455,537,12331,26826,18013,32391,40493,172,
8,172,172,172,172,172,172,172,172,172,172,172,13397,172,172,172,8074,172,172,7753,172,172,172,1201,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,7753,172,6247,14693,36075,41468,172,172,43232,20213,54092,54669,850,19649,27490,56350,40939,23336,2004,58284,45170,12561,24420,30818,45744,14942,28079,28584,35944,44304,172,12637,45433,46491,10873,24702,172,24741,14134,16875,42569,30445,
9,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,5047,172,172,172,172,172,172,14909,172,172,172,172,172,172,172,172,172,172,20288,43034,36597,6596,8981,172,172,40329,22498,172,43729,11192,59018,172,24678,2568,658,172,34521,30325,172,3592,39590,46034,2537,42109,7887,172,6236,43887,25379,6301,50097,52105,14316,39487,35753,56765,172,
10,172,172,172,172,172,172,172,172,172,172,172,172,172,18099,172,172,172,172,172,172,172,172,172,18099,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,31126,2435,172,6815,52534,40713,29436,37253,5741,172,172,24838,172,3606,48086,54424,27518,31860,15672,172,172,172,16487,172,58832,30124,13320,3994,42683,46800,15132,53868,172,172,1393,24651,13461,172,172,172,
11,172,172,172,172,172,172,172,172,172,172,172,172,9367,8531,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,8531,172,7841,172,8531,7841,2358,172,46706,39058,33417,12853,38286,1770,49673,35303,6742,172,172,172,23900,172,8099,1680,4057,35435,54258,695,41109,172,35854,20430,172,43633,43912,27007,19193,172,172,21393,48981,41965,8558,39604,45559,38746,2139,49836,
12,172,172,172,172,172,172,172,172,172,172,172,172,17487,172,172,172,172,172,172,14401,172,172,172,172,172,172,172,5279,172,172,172,172,172,172,172,172,172,172,172,172,172,14243,23307,16334,38130,172,50295,29481,12569,43927,56859,172,41745,12249,34724,172,45524,2746,15370,172,5929,172,2314,47770,15373,172,28359,172,41735,24033,57660,10803,41105,41386,35611,172,172,172,172,172,
13,172,172,172,172,172,172,172,172,172,172,172,2277,172,172,172,172,102,172,172,172,7901,172,172,172,12952,172,7901,172,172,172,172,172,172,172,16327,172,172,172,172,172,30649,172,7385,737,712,172,34014,14064,172,172,10184,172,59301,172,46719,27816,18081,35225,11254,13578,36380,29996,11985,172,37802,27189,172,15476,20908,57762,59036,2664,172,54974,172,172,22543,41561,37079,13668,
14,102,172,172,172,172,172,172,172,102,172,172,102,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,102,172,172,102,102,172,172,172,172,172,172,58621,46436,18957,102,40390,4977,172,46685,172,52385,172,15849,172,41829,31508,7417,172,172,172,8222,39916,172,25925,27208,7776,18047,172,58623,40420,15620,44606,172,172,23333,29228,172,42821,172,47354,102,
15,102,102,102,102,102,102,102,102,172,172,172,172,172,172,172,172,102,172,172,102,172,172,102,172,172,172,172,172,102,172,102,172,172,1360,102,3193,172,172,102,102,53018,24243,1277,172,26266,54409,172,12768,6163,8590,59156,11018,7521,35697,19057,102,39493,172,10167,59292,172,102,24047,41769,172,18883,19747,102,172,102,37752,4173,42120,102,42192,172,102,47882,102,24341,
16,102,102,102,102,102,102,102,102,102,102,102,2376,102,102,13671,102,102,102,102,2376,102,102,102,102,102,102,172,102,102,3042,102,172,102,172,102,102,6156,102,102,102,102,23763,17655,172,102,11919,48428,42428,32200,4088,172,47957,102,102,172,102,33980,29536,36419,36780,17169,102,102,32789,10699,56892,53576,60848,16100,102,12580,14933,13879,49265,14222,25766,47491,17374,11835,102,
17,102,102,102,102,102,102,102,102,172,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,31454,59610,20804,48873,2906,35271,102,102,102,102,4332,15952,58861,57008,54164,49112,102,27782,38958,27483,46016,102,23323,102,102,36308,49970,102,47816,25951,102,49624,102,58412,45252,102,102,42821,102,102,
18,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,16224,102,102,102,899,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,11905,1121,46467,7569,102,102,102,102,102,5235,102,29826,4136,102,43383,42926,102,54654,45944,29175,11292,18500,52498,14455,19237,102,44268,51212,9707,41494,102,19300,47727,102,102,102,1891,27235,17758,1027,
19,102,102,102,102,102,102,102,102,102,586,102,102,102,102,102,102,102,102,102,102,102,102,21279,102,14404,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,25285,46496,41133,39870,1533,30338,44585,48002,44513,102,56942,36558,102,102,102,12290,102,8975,102,27638,35613,41386,42575,38098,102,35744,102,44652,9973,28279,102,17944,102,19884,9224,2821,102,32922,23997,12680,
